================================================================================
DESGLOSE DE JRV Y CARGA ELECTORAL POR DEPARTAMENTO
Elecciones Generales 2025 - Honduras
================================================================================


--------------------------------------------------------------------------------
DEPARTAMENTO: ATLANTIDA (Código: 1)
--------------------------------------------------------------------------------
Total de JRV: 939
Total de Casillas Legislativas (Diputados): 8
Carga Electoral Total: 296,287

JRV por Municipio y Centro de Votación:

  Municipio: LA CEIBA (Código: 1)
    Centro de Votación: CEB CLAUDIO BARRERA
      JRV   183 | Carga Electoral:   346 | Área: URBANA | Sector: COL. SAN JUDAS TADEO
      JRV  7238 | Carga Electoral:   213 | Área: RURAL | Sector: EL TULITO

    Centro de Votación: ESC. FRANCISCO MORAZAN
      JRV  7170 | Carga Electoral:   320 | Área: URBANA | Sector: SANTA ROSA DE SAMPILES
      JRV  7171 | Carga Electoral:   320 | Área: URBANA | Sector: SANTA ROSA DE SAMPILES
      JRV  7172 | Carga Electoral:   320 | Área: URBANA | Sector: SANTA ROSA DE SAMPILES
      JRV  7173 | Carga Electoral:   320 | Área: URBANA | Sector: SANTA ROSA DE SAMPILES
      JRV  7174 | Carga Electoral:   320 | Área: URBANA | Sector: SANTA ROSA DE SAMPILES
      JRV  7175 | Carga Electoral:   320 | Área: URBANA | Sector: SANTA ROSA DE SAMPILES
      JRV  7176 | Carga Electoral:   319 | Área: URBANA | Sector: SANTA ROSA DE SAMPILES
      JRV  7231 | Carga Electoral:   349 | Área: RURAL | Sector: EL CARRIZO
      JRV  7232 | Carga Electoral:   349 | Área: RURAL | Sector: EL CARRIZO
      JRV  7233 | Carga Electoral:   348 | Área: RURAL | Sector: EL CARRIZO
      JRV  7289 | Carga Electoral:   250 | Área: RURAL | Sector: EL ZAPOTE O LOS ESCAÑOS
      JRV  7290 | Carga Electoral:   249 | Área: RURAL | Sector: EL ZAPOTE O LOS ESCAÑOS
      JRV  7291 | Carga Electoral:   249 | Área: RURAL | Sector: EL ZAPOTE O LOS ESCAÑOS
      JRV  7295 | Carga Electoral:   266 | Área: RURAL | Sector: EL SANTUARIO
      JRV  7308 | Carga Electoral:   326 | Área: RURAL | Sector: SAN RAMON ARRIBA
      JRV  7309 | Carga Electoral:   326 | Área: RURAL | Sector: SAN RAMON ARRIBA
      JRV  7310 | Carga Electoral:   325 | Área: RURAL | Sector: SAN RAMON ARRIBA
      JRV  7313 | Carga Electoral:   190 | Área: RURAL | Sector: EL QUEBRACHAL
      JRV  7314 | Carga Electoral:   190 | Área: RURAL | Sector: EL QUEBRACHAL

    Centro de Votación: ESC. JOHN F. KENNEDY
      JRV  7304 | Carga Electoral:   227 | Área: RURAL | Sector: SAN CRISTOBAL
      JRV  7305 | Carga Electoral:   227 | Área: RURAL | Sector: SAN CRISTOBAL

    Centro de Votación: ESC. JOSE CECILIO DEL VALLE
      JRV  7287 | Carga Electoral:   231 | Área: RURAL | Sector: EL APITANAL
      JRV  7288 | Carga Electoral:   231 | Área: RURAL | Sector: EL APITANAL
      JRV  7320 | Carga Electoral:   329 | Área: RURAL | Sector: LAS CAÑAS
      JRV  7324 | Carga Electoral:   345 | Área: RURAL | Sector: COPAL ARRIBA
      JRV  7325 | Carga Electoral:   345 | Área: RURAL | Sector: COPAL ARRIBA

    Centro de Votación: ESC. JOSE TRINIDAD CABAÑAS
      JRV  7239 | Carga Electoral:   284 | Área: RURAL | Sector: EL PILLADO
      JRV  7240 | Carga Electoral:   283 | Área: RURAL | Sector: EL PILLADO
      JRV  7326 | Carga Electoral:   132 | Área: RURAL | Sector: CERCO DE PIEDRAS

    Centro de Votación: ESC. JOSE TRINIDAD REYES
      JRV  7323 | Carga Electoral:   261 | Área: RURAL | Sector: TAPASI

    Centro de Votación: ESC. JUAN FRANCISCO ARGEÑAL
      JRV  7122 | Carga Electoral:   352 | Área: URBANA | Sector: BO. EL ESTRUENDO
      JRV  7123 | Carga Electoral:   352 | Área: URBANA | Sector: BO. EL ESTRUENDO
      JRV  7124 | Carga Electoral:   352 | Área: URBANA | Sector: BO. EL ESTRUENDO
      JRV  7125 | Carga Electoral:   352 | Área: URBANA | Sector: BO. EL ESTRUENDO
      JRV  7126 | Carga Electoral:   352 | Área: URBANA | Sector: BO. EL ESTRUENDO
      JRV  7127 | Carga Electoral:   352 | Área: URBANA | Sector: BO. EL ESTRUENDO
      JRV  7128 | Carga Electoral:   351 | Área: URBANA | Sector: BO. EL ESTRUENDO
      JRV  7129 | Carga Electoral:   351 | Área: URBANA | Sector: BO. EL ESTRUENDO
      JRV  7130 | Carga Electoral:   351 | Área: URBANA | Sector: BO. EL ESTRUENDO
      JRV  7131 | Carga Electoral:   351 | Área: URBANA | Sector: BO. EL ESTRUENDO
      JRV  7132 | Carga Electoral:   351 | Área: URBANA | Sector: BO. EL ESTRUENDO

    Centro de Votación: ESC. JUAN LINDO
      JRV  7321 | Carga Electoral:   278 | Área: RURAL | Sector: LAS UVAS

    Centro de Votación: ESC. LEMPIRA
      JRV  7311 | Carga Electoral:   181 | Área: RURAL | Sector: LA CRUZ
      JRV  7315 | Carga Electoral:   221 | Área: RURAL | Sector: MADRIAL

    Centro de Votación: ESC. MARCO AURELIO SOTO
      JRV  7322 | Carga Electoral:   325 | Área: RURAL | Sector: CERRO VERDE

    Centro de Votación: ESC. MARIA AUXILIADORA
      JRV  7296 | Carga Electoral:   273 | Área: RURAL | Sector: ZACATUSTAL

    Centro de Votación: ESC. MAURICIO A. WILLIAMS
      JRV  7077 | Carga Electoral:   336 | Área: URBANA | Sector: BO. CAMPO SOL
      JRV  7078 | Carga Electoral:   336 | Área: URBANA | Sector: BO. CAMPO SOL
      JRV  7079 | Carga Electoral:   336 | Área: URBANA | Sector: BO. CAMPO SOL
      JRV  7080 | Carga Electoral:   336 | Área: URBANA | Sector: BO. CAMPO SOL
      JRV  7081 | Carga Electoral:   336 | Área: URBANA | Sector: BO. CAMPO SOL
      JRV  7082 | Carga Electoral:   336 | Área: URBANA | Sector: BO. CAMPO SOL
      JRV  7083 | Carga Electoral:   335 | Área: URBANA | Sector: BO. CAMPO SOL
      JRV  7084 | Carga Electoral:   335 | Área: URBANA | Sector: BO. CAMPO SOL
      JRV  7085 | Carga Electoral:   335 | Área: URBANA | Sector: BO. CAMPO SOL

    Centro de Votación: ESC. MELANEO BOJORQUE
      JRV  7234 | Carga Electoral:   248 | Área: RURAL | Sector: EL PALENQUE
      JRV  7235 | Carga Electoral:   248 | Área: RURAL | Sector: EL PALENQUE
      JRV  7236 | Carga Electoral:   247 | Área: RURAL | Sector: EL PALENQUE

    Centro de Votación: ESC. MIGUEL ALFONSO CASTILLO
      JRV  7294 | Carga Electoral:   193 | Área: RURAL | Sector: LOS MANGOS

    Centro de Votación: ESC. MIGUEL PAZ BARAHONA
      JRV  7302 | Carga Electoral:   248 | Área: RURAL | Sector: EL COYOL
      JRV  7303 | Carga Electoral:   248 | Área: RURAL | Sector: EL COYOL

    Centro de Votación: ESC. NIÑOS EN AVANCE
      JRV  7052 | Carga Electoral:   321 | Área: URBANA | Sector: BO. SAN FRANCISCO DEL PALOMAR
      JRV  7053 | Carga Electoral:   321 | Área: URBANA | Sector: BO. SAN FRANCISCO DEL PALOMAR
      JRV  7054 | Carga Electoral:   320 | Área: URBANA | Sector: BO. SAN FRANCISCO DEL PALOMAR
      JRV  7055 | Carga Electoral:   320 | Área: URBANA | Sector: BO. SAN FRANCISCO DEL PALOMAR
      JRV  7056 | Carga Electoral:   320 | Área: URBANA | Sector: BO. SAN FRANCISCO DEL PALOMAR

    Centro de Votación: ESC. PEDRO NUFIO
      JRV  7162 | Carga Electoral:   351 | Área: URBANA | Sector: BO. LOS MANGOS
      JRV  7163 | Carga Electoral:   351 | Área: URBANA | Sector: BO. LOS MANGOS
      JRV  7164 | Carga Electoral:   351 | Área: URBANA | Sector: BO. LOS MANGOS
      JRV  7165 | Carga Electoral:   351 | Área: URBANA | Sector: BO. LOS MANGOS
      JRV  7166 | Carga Electoral:   350 | Área: URBANA | Sector: BO. LOS MANGOS
      JRV  7167 | Carga Electoral:   350 | Área: URBANA | Sector: BO. LOS MANGOS
      JRV  7168 | Carga Electoral:   350 | Área: URBANA | Sector: BO. LOS MANGOS
      JRV  7169 | Carga Electoral:   350 | Área: URBANA | Sector: BO. LOS MANGOS
      JRV  7249 | Carga Electoral:   329 | Área: RURAL | Sector: HATO NUEVO
      JRV  7250 | Carga Electoral:   329 | Área: RURAL | Sector: HATO NUEVO
      JRV  7251 | Carga Electoral:   329 | Área: RURAL | Sector: HATO NUEVO
      JRV  7252 | Carga Electoral:   328 | Área: RURAL | Sector: HATO NUEVO

    Centro de Votación: ESC. POLICARPO BONILLA
      JRV  7228 | Carga Electoral:   272 | Área: RURAL | Sector: COPAL ABAJO
      JRV  7229 | Carga Electoral:   272 | Área: RURAL | Sector: COPAL ABAJO
      JRV  7230 | Carga Electoral:   272 | Área: RURAL | Sector: COPAL ABAJO

    Centro de Votación: ESC. RAMON ALFREDO CARRANZA
      JRV  7111 | Carga Electoral:   327 | Área: URBANA | Sector: BO. CAMPO LUNA
      JRV  7112 | Carga Electoral:   327 | Área: URBANA | Sector: BO. CAMPO LUNA
      JRV  7113 | Carga Electoral:   327 | Área: URBANA | Sector: BO. CAMPO LUNA
      JRV  7114 | Carga Electoral:   326 | Área: URBANA | Sector: BO. CAMPO LUNA
      JRV  7115 | Carga Electoral:   326 | Área: URBANA | Sector: BO. CAMPO LUNA

    Centro de Votación: ESC. RAMON DE JESUS ZELAYA
      JRV  7181 | Carga Electoral:   358 | Área: URBANA | Sector: BO. MIDENCE
      JRV  7182 | Carga Electoral:   358 | Área: URBANA | Sector: BO. MIDENCE
      JRV  7183 | Carga Electoral:   358 | Área: URBANA | Sector: BO. MIDENCE
      JRV  7184 | Carga Electoral:   358 | Área: URBANA | Sector: BO. MIDENCE
      JRV  7185 | Carga Electoral:   358 | Área: URBANA | Sector: BO. MIDENCE
      JRV  7186 | Carga Electoral:   358 | Área: URBANA | Sector: BO. MIDENCE

    Centro de Votación: ESC. REPUBLICA DE HONDURAS
      JRV  7277 | Carga Electoral:   370 | Área: RURAL | Sector: LOS HATILLOS
      JRV  7278 | Carga Electoral:   370 | Área: RURAL | Sector: LOS HATILLOS
      JRV  7279 | Carga Electoral:   369 | Área: RURAL | Sector: LOS HATILLOS

    Centro de Votación: ESC. REPUBLICA DE VENEZUELA
      JRV  7318 | Carga Electoral:   203 | Área: RURAL | Sector: EL JICARAL
      JRV  7319 | Carga Electoral:   202 | Área: RURAL | Sector: EL JICARAL

    Centro de Votación: ESC. SIMON BOLIVAR
      JRV  7300 | Carga Electoral:   294 | Área: RURAL | Sector: ALTOS DE LAS CABEZAS
      JRV  7301 | Carga Electoral:   294 | Área: RURAL | Sector: ALTOS DE LAS CABEZAS

    Centro de Votación: ESC. TOMASA P. BENEDETTO
      JRV  7008 | Carga Electoral:   346 | Área: URBANA | Sector: BO. EL CENTRO
      JRV  7009 | Carga Electoral:   346 | Área: URBANA | Sector: BO. EL CENTRO
      JRV  7010 | Carga Electoral:   346 | Área: URBANA | Sector: BO. EL CENTRO
      JRV  7011 | Carga Electoral:   346 | Área: URBANA | Sector: BO. EL CENTRO
      JRV  7012 | Carga Electoral:   346 | Área: URBANA | Sector: BO. EL CENTRO

    Centro de Votación: ESC. VIDA ABUNDANTE
      JRV  7148 | Carga Electoral:   324 | Área: URBANA | Sector: BO. NUEVA PROVIDENCIA
      JRV  7149 | Carga Electoral:   324 | Área: URBANA | Sector: BO. NUEVA PROVIDENCIA
      JRV  7150 | Carga Electoral:   324 | Área: URBANA | Sector: BO. NUEVA PROVIDENCIA
      JRV  7151 | Carga Electoral:   324 | Área: URBANA | Sector: BO. NUEVA PROVIDENCIA
      JRV  7152 | Carga Electoral:   324 | Área: URBANA | Sector: BO. NUEVA PROVIDENCIA
      JRV  7153 | Carga Electoral:   323 | Área: URBANA | Sector: BO. NUEVA PROVIDENCIA
      JRV  7154 | Carga Electoral:   323 | Área: URBANA | Sector: BO. NUEVA PROVIDENCIA
      JRV  7155 | Carga Electoral:   323 | Área: URBANA | Sector: BO. NUEVA PROVIDENCIA

    Centro de Votación: INST. JOSE CECILIO DEL VALLE
      JRV  6998 | Carga Electoral:   335 | Área: URBANA | Sector: COL. NUEVA ESPERANZA
      JRV  6999 | Carga Electoral:   335 | Área: URBANA | Sector: COL. NUEVA ESPERANZA
      JRV  7000 | Carga Electoral:   335 | Área: URBANA | Sector: COL. NUEVA ESPERANZA
      JRV  7001 | Carga Electoral:   335 | Área: URBANA | Sector: COL. NUEVA ESPERANZA
      JRV  7002 | Carga Electoral:   335 | Área: URBANA | Sector: COL. NUEVA ESPERANZA
      JRV  7003 | Carga Electoral:   335 | Área: URBANA | Sector: COL. NUEVA ESPERANZA
      JRV  7004 | Carga Electoral:   335 | Área: URBANA | Sector: COL. NUEVA ESPERANZA
      JRV  7005 | Carga Electoral:   335 | Área: URBANA | Sector: COL. NUEVA ESPERANZA
      JRV  7006 | Carga Electoral:   335 | Área: URBANA | Sector: COL. NUEVA ESPERANZA
      JRV  7007 | Carga Electoral:   335 | Área: URBANA | Sector: COL. NUEVA ESPERANZA

    Centro de Votación: INST. SANTA MARIA GORETTI
      JRV  7057 | Carga Electoral:   315 | Área: URBANA | Sector: BO. SAN LUIS
      JRV  7058 | Carga Electoral:   315 | Área: URBANA | Sector: BO. SAN LUIS
      JRV  7059 | Carga Electoral:   314 | Área: URBANA | Sector: BO. SAN LUIS
      JRV  7060 | Carga Electoral:   314 | Área: URBANA | Sector: BO. SAN LUIS
      JRV  7061 | Carga Electoral:   314 | Área: URBANA | Sector: BO. SAN LUIS

    Centro de Votación: INST. SUPERACION
      JRV  6991 | Carga Electoral:   337 | Área: URBANA | Sector: BO. LA CRUZ
      JRV  6992 | Carga Electoral:   336 | Área: URBANA | Sector: BO. LA CRUZ
      JRV  6993 | Carga Electoral:   336 | Área: URBANA | Sector: BO. LA CRUZ
      JRV  6994 | Carga Electoral:   336 | Área: URBANA | Sector: BO. LA CRUZ
      JRV  6995 | Carga Electoral:   336 | Área: URBANA | Sector: BO. LA CRUZ
      JRV  6996 | Carga Electoral:   336 | Área: URBANA | Sector: BO. LA CRUZ
      JRV  6997 | Carga Electoral:   336 | Área: URBANA | Sector: BO. LA CRUZ

    Centro de Votación: INST. TECNOLOGICO DE ADMINISTRACION DE EMPRESAS
      JRV  7013 | Carga Electoral:   311 | Área: URBANA | Sector: BO. LA GUADALUPE
      JRV  7014 | Carga Electoral:   311 | Área: URBANA | Sector: BO. LA GUADALUPE
      JRV  7015 | Carga Electoral:   310 | Área: URBANA | Sector: BO. LA GUADALUPE

    Centro de Votación: JN. LA CEIBA
      JRV  7062 | Carga Electoral:   330 | Área: URBANA | Sector: BO. LA CEIBA
      JRV  7063 | Carga Electoral:   330 | Área: URBANA | Sector: BO. LA CEIBA
      JRV  7064 | Carga Electoral:   329 | Área: URBANA | Sector: BO. LA CEIBA
      JRV  7065 | Carga Electoral:   329 | Área: URBANA | Sector: BO. LA CEIBA

    Centro de Votación: UPNFM DEL SUR
      JRV  7133 | Carga Electoral:   341 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7134 | Carga Electoral:   341 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7135 | Carga Electoral:   341 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7136 | Carga Electoral:   341 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7137 | Carga Electoral:   341 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7138 | Carga Electoral:   341 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7139 | Carga Electoral:   341 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7140 | Carga Electoral:   341 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7141 | Carga Electoral:   341 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7142 | Carga Electoral:   341 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7143 | Carga Electoral:   341 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7144 | Carga Electoral:   341 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7145 | Carga Electoral:   340 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7146 | Carga Electoral:   340 | Área: URBANA | Sector: BO. LAS COLINAS
      JRV  7147 | Carga Electoral:   340 | Área: URBANA | Sector: BO. LAS COLINAS


  Municipio: APACILAGUA (Código: 2)
    Centro de Votación: ESC. CRISTOBAL COLON
      JRV  7351 | Carga Electoral:   245 | Área: RURAL | Sector: SAN FELIPE
      JRV  7352 | Carga Electoral:   245 | Área: RURAL | Sector: SAN FELIPE

    Centro de Votación: ESC. DIONISIO DE HERRERA
      JRV  7337 | Carga Electoral:   268 | Área: RURAL | Sector: GUAYABILLAS
      JRV  7338 | Carga Electoral:   267 | Área: RURAL | Sector: GUAYABILLAS
      JRV  7339 | Carga Electoral:   267 | Área: RURAL | Sector: GUAYABILLAS

    Centro de Votación: ESC. EMILIO CUBERO
      JRV  7334 | Carga Electoral:   260 | Área: RURAL | Sector: CAÑA VIEJA
      JRV  7335 | Carga Electoral:   259 | Área: RURAL | Sector: CAÑA VIEJA
      JRV  7336 | Carga Electoral:   259 | Área: RURAL | Sector: CAÑA VIEJA

    Centro de Votación: ESC. FRANCISCO MORAZAN
      JRV  7343 | Carga Electoral:   237 | Área: RURAL | Sector: EL HONDABLE
      JRV  7344 | Carga Electoral:   236 | Área: RURAL | Sector: EL HONDABLE

    Centro de Votación: ESC. FRANCISCO MORAZÁN
      JRV  7353 | Carga Electoral:   347 | Área: RURAL | Sector: LOS ZANJONES

    Centro de Votación: ESC. JOHN F. KENNEDY
      JRV  7347 | Carga Electoral:   256 | Área: RURAL | Sector: LAS TROJAS
      JRV  7348 | Carga Electoral:   256 | Área: RURAL | Sector: LAS TROJAS

    Centro de Votación: ESC. JUAN CAPIS MONDRAGON
      JRV  7345 | Carga Electoral:   270 | Área: RURAL | Sector: LOS MEZCALES No. 1
      JRV  7346 | Carga Electoral:   270 | Área: RURAL | Sector: LOS MEZCALES No. 1

    Centro de Votación: ESC. MANUEL BONILLA
      JRV  7327 | Carga Electoral:   321 | Área: RURAL | Sector: APACILAGUA
      JRV  7328 | Carga Electoral:   321 | Área: RURAL | Sector: APACILAGUA
      JRV  7329 | Carga Electoral:   321 | Área: RURAL | Sector: APACILAGUA
      JRV  7330 | Carga Electoral:   320 | Área: RURAL | Sector: APACILAGUA
      JRV  7331 | Carga Electoral:   320 | Área: RURAL | Sector: APACILAGUA
      JRV  7332 | Carga Electoral:   320 | Área: RURAL | Sector: APACILAGUA
      JRV  7333 | Carga Electoral:   320 | Área: RURAL | Sector: APACILAGUA

    Centro de Votación: ESC. MIGUEL PAZ BARAHONA
      JRV  7340 | Carga Electoral:   236 | Área: RURAL | Sector: LA GARZA
      JRV  7341 | Carga Electoral:   236 | Área: RURAL | Sector: LA GARZA
      JRV  7350 | Carga Electoral:   207 | Área: RURAL | Sector: EL OJUSTE

    Centro de Votación: ESC. PEDRO NUFIO
      JRV  7349 | Carga Electoral:   165 | Área: RURAL | Sector: LAS LOMITAS

    Centro de Votación: ESC. SAN JACINTO
      JRV  7342 | Carga Electoral:   328 | Área: RURAL | Sector: SAN JACINTO


  Municipio: CONCEPCION DE MARIA (Código: 3)
    Centro de Votación: CEB FRANCISCO MORAZÁN 
      JRV  7403 | Carga Electoral:   220 | Área: RURAL | Sector: COFRADIA
      JRV  7404 | Carga Electoral:   219 | Área: RURAL | Sector: COFRADIA

    Centro de Votación: CEB JUAN CAPIS MONDRAGON
      JRV  7395 | Carga Electoral:   195 | Área: RURAL | Sector: LA PINTURA
      JRV  7396 | Carga Electoral:   195 | Área: RURAL | Sector: LA PINTURA

    Centro de Votación: CEB MANUEL BONILLA
      JRV  7372 | Carga Electoral:   269 | Área: RURAL | Sector: LA GUARUMA
      JRV  7373 | Carga Electoral:   269 | Área: RURAL | Sector: LA GUARUMA
      JRV  7374 | Carga Electoral:   268 | Área: RURAL | Sector: LA GUARUMA

    Centro de Votación: CEB MARCO AURELIO SOTO
      JRV  7362 | Carga Electoral:   292 | Área: RURAL | Sector: EL JICARITO

    Centro de Votación: CEB. REPUBLICA DE HONDURAS
      JRV  7386 | Carga Electoral:   328 | Área: RURAL | Sector: EL PAPALON
      JRV  7387 | Carga Electoral:   327 | Área: RURAL | Sector: EL PAPALON

    Centro de Votación: ESC. ALVARO CONTRERAS
      JRV  7379 | Carga Electoral:   361 | Área: RURAL | Sector: LAS MESAS
      JRV  7384 | Carga Electoral:   259 | Área: RURAL | Sector: NANCE DULCE
      JRV  7385 | Carga Electoral:   259 | Área: RURAL | Sector: NANCE DULCE
      JRV  7405 | Carga Electoral:   275 | Área: RURAL | Sector: LA MAJADA

    Centro de Votación: ESC. AMADO ARGEÑAL
      JRV  7394 | Carga Electoral:   210 | Área: RURAL | Sector: SAN ISIDRO

    Centro de Votación: ESC. DIONISIO DE HERRERA
      JRV  7363 | Carga Electoral:   270 | Área: RURAL | Sector: EL PACON
      JRV  7364 | Carga Electoral:   270 | Área: RURAL | Sector: EL PACON

    Centro de Votación: ESC. ELOY CONCEPCION CRUZ
      JRV  7391 | Carga Electoral:   264 | Área: RURAL | Sector: GRANADAS ABAJO
      JRV  7392 | Carga Electoral:   263 | Área: RURAL | Sector: GRANADAS ABAJO

    Centro de Votación: ESC. FEDERICO RIVERA
      JRV  7389 | Carga Electoral:   258 | Área: RURAL | Sector: SAN BENITO NUEVO
      JRV  7390 | Carga Electoral:   257 | Área: RURAL | Sector: SAN BENITO NUEVO

    Centro de Votación: ESC. FRANCISCO A. RODRIGUEZ
      JRV  7400 | Carga Electoral:   186 | Área: RURAL | Sector: QUEBRADA GRANDE

    Centro de Votación: ESC. FRANCISCO MORAZAN
      JRV  7407 | Carga Electoral:   311 | Área: RURAL | Sector: EL GUACIMAL No. 1
      JRV  7415 | Carga Electoral:   330 | Área: RURAL | Sector: CERRO COLORADO

    Centro de Votación: ESC. JOSE CECILIO DEL VALLE
      JRV  7369 | Carga Electoral:   298 | Área: RURAL | Sector: EL TERRERO
      JRV  7370 | Carga Electoral:   298 | Área: RURAL | Sector: EL TERRERO
      JRV  7371 | Carga Electoral:   297 | Área: RURAL | Sector: EL TERRERO
      JRV  7397 | Carga Electoral:   283 | Área: RURAL | Sector: PALO SOLO
      JRV  7398 | Carga Electoral:   282 | Área: RURAL | Sector: PALO SOLO
      JRV  7410 | Carga Electoral:   308 | Área: RURAL | Sector: EL CACAO
      JRV  7411 | Carga Electoral:   257 | Área: RURAL | Sector: LA MONTAÑA
